Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,label
124.46875,-32.016870000000004,10.15477,6.30858,0.12939,1.1055700000000002,0.31532,2
120.69531,-42.90374,-8.47349,18.881629999999998,0.61224,0.64686,1.10944,2
111.74219,2.12051,-0.99369,4.422619999999998,0.09736,0.83425,0.48566000000000004,1
40.1875,-403.47549,33.59148,-35.32217,0.06727000000000001,3.18245,0.15127000000000002,1
96.34375,-3.71788,-1.10054,28.451109999999996,0.21577,0.8201,0.40726,1
168.94531,0.3003,0.21733000000000002,-0.46688999999999997,0.11143,0.94844,0.3429,1
121.54688,-332.17851,-3.6650400000000003,80.59433,0.66562,2.17768,2.2558599999999998,1
19.10156,-1.48556,1.99823,-4.23881,0.30651,0.91086,0.3187,1
78.74219000000002,176.41345,30.670790000000004,-63.33213000000001,0.61854,1.2685600000000001,3.28323,1
6.875,-3.0997,-0.21009,4.28292,0.06387999999999999,0.94942,0.34484000000000004,2
107.46875,-75.90778,-16.95059,11.09332,0.67338,0.98992,1.47335,2
19.00781,-155.55021000000005,12.398710000000001,-7.8361,0.28565,1.50084,0.4692,2
148.70313000000004,2.2235400000000003,1.07216,-2.1433,0.08863,1.00993,0.31628,2
94.89844000000001,336.28215,-28.27714000000001,-85.09048,-0.00309,1.84975,0.21708000000000002,0
150.50781,-0.93606,0.03924,-0.22241999999999998,0.07455,0.92648,0.36371,0
92.17188,7.92455,4.66959,0.65071,0.00419,0.94844,0.40339,1
29.44531,380.17306,-51.286429999999996,-69.86313,0.07747000000000001,1.69165,-0.17732,1
108.5,3.8720199999999996,0.43104,1.27936,-0.0026,1.0084600000000001,0.37677,1
65.53905999999999,1.7770700000000001,2.67498,-4.4832800000000015,0.10415999999999999,0.9879700000000001,0.35306,0
143.69531,-141.12597,23.83212,-4.65791,-0.11907000000000001,1.20561,0.47598,0
15.296879999999998,1.9831299999999998,0.32418,-7.48685,0.12454000000000001,0.96698,0.31774,0
148.96094,45.39324000000001,-5.9089800000000015,-12.41129,0.38561,0.8635299999999999,0.69084,0
129.5,1.9487900000000002,1.46396,0.5110100000000001,0.08911000000000001,0.87915,0.4513,1
63.75781,133.07203,33.37777,-8.49967,-0.40635,0.60441,-0.3225,2
97.65625,-6.56838,1.46396,0.7205600000000001,0.10804000000000001,0.84791,0.34484000000000004,2
35.78125,159.51648,-9.79135,-79.74694000000002,0.25168,0.9908899999999999,1.3997899999999999,2
169.53906,0.3003,0.0036200000000000004,-0.5018199999999999,0.10998,0.95039,0.3458,1
147.98438000000004,3.8720199999999996,0.50227,-3.40061,0.04155,1.03969,0.35355,2
18.796879999999998,-8.525960000000001,1.67767,0.7205600000000001,0.16045,0.82791,0.24515,2
171.5,0.33465,0.14609,-0.5018199999999999,0.10852,0.94795,0.34822,1
79.48438,-181.13607,26.396620000000002,-10.804730000000001,0.0697,1.8643900000000002,0.43485,2
13.07813,-86.55425,10.51096,0.7205600000000001,0.07697999999999999,1.37543,0.44598000000000004,2
33.07031,2.2235400000000003,1.64205,-0.53674,0.05175,0.9250200000000001,0.35355,0
123.05469,341.57104,-11.821589999999999,-76.74338,0.31525,2.28992,0.57228,0
140.32813000000002,339.0639700000001,-43.98472,-72.55236,-0.07443,1.45058,-0.05198,1
111.32031,5.10838,1.1434,-3.64508,0.10076,0.91184,0.42807,0
78.82813,5.00535,4.84768,-1.8988200000000002,0.19345,0.85377,0.41307,2
68.6875,319.38518,-29.66625,-26.87029,0.11095,0.92209,-0.40235,0
130.45313000000002,-343.3744700000001,-51.00148,139.44317,0.75927,1.52524,-1.7331400000000001,0
117.8125,-271.69972,-78.07123,174.47308,-0.48933000000000004,1.82828,-1.57974,2
85.11719000000002,-7.461310000000001,2.9243,2.32712,0.03767,0.91038,0.46243,2
57.78125,326.56295,-100.54624,-53.448319999999995,0.08863,0.80448,-0.66076,1
34.83594,164.49628,3.06678,-31.550259999999998,-0.15352000000000002,0.49363,-1.02903,1
146.22656,128.12658000000002,53.3239,-26.31149000000001,0.26381,1.2183,0.54808,0
93.19530999999999,0.3003,-0.63751,-2.1433,0.0862,1.0523799999999999,0.39613000000000004,1
120.0,1.57101,1.1434,0.82534,0.09445,0.9020799999999999,0.33564,0
67.3125,-416.52599,-15.41901,40.84953,-0.13314,1.21195,-0.55962,0
18.671879999999998,-250.92193999999998,33.41339,97.04406999999999,0.7985800000000001,5.96886,4.737430000000002,1
139.35938000000002,-277.19467000000003,-22.15083,104.90222,0.55934,0.58733,0.34919,1
142.67969,-201.74213999999998,13.93029,-7.48685,0.029419999999999998,1.9180700000000002,0.44451999999999997,1
119.41406,318.6639600000001,-39.461220000000004,-104.0199,0.07601000000000001,2.14987,0.39323,0
103.47655999999999,1.53667,0.7516,-7.27729,0.07116,0.9250200000000001,0.3158,2
122.5625,304.7548700000001,75.76329,-66.33569,0.8092600000000001,2.02592,2.58541,1
136.92188000000002,-327.23306,6.3792599999999995,172.79667,-0.8901700000000001,2.55051,-2.00075,1
71.36719000000002,7.3063600000000015,-66.35288,-59.73484000000001,-0.18798,1.02701,3.20871,0
40.40625,-4.16434,0.96531,1.8381599999999998,0.029910000000000006,0.90159,0.32209,2
74.8125,-0.52394,-0.9580700000000001,4.45755,0.10707,0.99041,0.35113,2
66.42188,-153.38658,17.77705,-14.05277,-0.07297000000000001,1.7497200000000002,0.37194,2
139.53906,-126.25526,9.015,6.83246,0.37056999999999995,1.5262200000000001,0.45711,2
163.96875,0.33465,0.18170999999999998,-0.5018199999999999,0.11095,0.9489299999999999,0.34242,1
72.85938,-44.38051,-72.01616,16.855970000000006,0.45598,0.99382,1.79129,2
42.66406,157.21546999999995,-16.16699,-23.86673,-0.24039000000000002,0.36285,-0.42218999999999995,2
72.30469000000002,-91.84314,-11.002369999999999,51.676320000000004,0.19539,0.38042,0.59696,1
100.73438,-318.81891,1.9269999999999998,23.806070000000002,-0.25204,2.67836,0.56067,0
67.47655999999999,-0.55828,-0.31694,0.54593,0.06727000000000001,0.9743,0.30951,2
93.36719000000001,-387.05932,22.83481,-17.23096,-0.68053,2.7335,0.33225,0
90.46094000000001,237.33871000000002,-10.18315,94.84378000000001,0.00807,0.85475,-1.46698,1
158.92969,0.43768,0.14609,-0.5018199999999999,0.10998,0.95283,0.34,1
2.4453099999999997,0.26596,0.25295,0.056979999999999996,0.11677,0.95186,0.29209,2
123.08594,4.21545,-1.59919,10.81392,0.29923,0.9216,0.32595999999999997,1
24.21094,2.25788,-0.7087399999999999,-7.48685,0.08474,0.9830899999999999,0.37871,0
77.79688,-21.47344,-3.3801,9.31214,0.09979,0.74007,0.4363,0
121.30469,339.71648999999996,-35.8638,-67.59299,0.00953,1.1046,-0.44299999999999995,1
151.24219,0.19727,-1.10054,-2.66718,0.08814,0.9255,0.31240999999999997,2
65.05469000000001,-6.87748,4.24217,-11.46831,0.11968,1.17682,0.28338,1
144.30469,118.51041000000001,42.70971,-50.3749,0.11532,1.13436,0.50453,2
140.33594,-364.11791,5.23948,-34.34427,-0.04094,1.34713,0.29015,0
50.82813,1.74273,1.1790200000000002,0.54593,0.0367,0.8898799999999999,0.4179100000000001,0
24.46875,-1.34818,-2.4184099999999997,3.09547,0.0566,0.9543,0.36951999999999996,2
75.52344000000002,-302.78053,18.88121,73.92363,0.54624,0.40043,0.44404,1
135.0,-202.94416,27.002129999999998,-22.330029999999997,0.09833,1.96638,0.47308,2
65.03125,311.8983100000001,-11.89282,-59.909459999999996,-0.018619999999999998,1.24855,-0.19329000000000002,0
73.8125,-362.91589,-16.024520000000006,67.49741,-0.014740000000000001,1.06653,-0.17442,2
129.07813000000002,343.42557999999997,8.73005,-50.16535,0.74083,2.35921,1.2202600000000001,1
67.48438,-8.354239999999999,-62.75545,-21.21242,0.4632600000000001,-1.08159,-1.59764,1
46.75781,0.54071,-1.02931,-6.05492,0.19296,0.9552700000000001,0.35548,0
105.92188,378.90235,117.82826000000001,-88.93225,0.6360100000000001,2.01274,1.42641,1
