Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,label
0.007809999999999998,0.88859,-0.24533000000000002,-0.8441700000000001,0.21504,0.96745,0.18755,0
0.01563,0.75003,-0.52977,-0.8441700000000001,0.21602,0.96599,0.17399,0
0.02344,0.85395,-0.70755,-0.6332899999999999,0.22732,0.9601200000000001,0.17835,0
0.03125,0.88859,-0.28088,-0.80902,0.21798,0.9611,0.17399,0
0.039060000000000004,1.06179,-0.13865999999999998,-0.8793200000000001,0.21798,0.96501,0.1769,0
0.04688,0.88859,-0.42311000000000004,-0.80902,0.22191,0.9655,0.18270999999999998,0
0.054689999999999996,0.81931,-0.60088,-0.6684399999999999,0.22339,0.9606100000000001,0.18319000000000002,0
0.0625,0.81931,-0.42311000000000004,-0.6332899999999999,0.22535,0.95914,0.18125,0
0.07031,0.88859,-0.13865999999999998,-0.73873,0.2229,0.9611,0.18077000000000001,0
0.07812999999999999,0.81931,-0.35199,-0.6684399999999999,0.21798,0.9606100000000001,0.17593,0
0.08594,0.81931,-0.49422,-0.59815,0.22191,0.9606100000000001,0.18706,0
0.09375,0.85395,-0.38755,-0.6684399999999999,0.21650999999999998,0.95865,0.18706,0
0.10156,0.99251,-0.06755,-0.80902,0.21995,0.9620700000000001,0.17737999999999998,0
0.10937999999999999,1.02715,-0.49422,-0.4224100000000001,0.22682,0.96159,0.17157,0
0.11719,0.9578700000000001,-0.31644,-0.6332899999999999,0.21602,0.95719,0.17786,0
0.125,1.06179,-0.38755,-0.6332899999999999,0.22141999999999998,0.96501,0.17737999999999998,0
0.13280999999999998,0.85395,-0.60088,-0.28183,0.21846999999999997,0.96159,0.17835,0
0.14063,1.02715,-0.42311000000000004,-0.52785,0.2116,0.9689200000000001,0.18755,0
0.14844000000000002,0.9232299999999999,-0.56533,-0.38727,0.22682,0.9655,0.18658,0
0.15625,0.9232299999999999,-0.63644,-0.4224100000000001,0.22486,0.9596299999999999,0.18029,0
0.16405999999999998,0.88859,-0.672,-0.24668,0.22044,0.9567,0.17496,0
0.17188,0.99251,-0.56533,-0.35212,0.22191,0.96159,0.18029,0
0.17969000000000002,1.02715,-0.52977,-0.17639000000000002,0.22436999999999999,0.95865,0.18706,0
0.1875,0.9578700000000001,-0.56533,-0.07095,0.22976999999999997,0.96354,0.18319000000000002,0
0.19530999999999998,1.13107,-0.42311000000000004,-0.0358,0.2229,0.9557200000000001,0.17883,0
0.20313,1.20035,-0.31644,-0.17639000000000002,0.22044,0.9596299999999999,0.18125,0
0.21094000000000002,1.02715,-0.49422,-0.1061,0.22486,0.9625600000000001,0.18416,0
0.21875,0.88859,-1.09867,-0.00066,0.22879000000000002,0.96696,0.18222,0
0.22655999999999998,0.85395,-1.06311,-0.00066,0.22535,0.9620700000000001,0.18367999999999998,0
0.23438,0.99251,-0.70755,-0.17639000000000002,0.22093000000000002,0.9567,0.18658,0
0.24219000000000002,1.13107,-0.38755,-0.17639000000000002,0.21798,0.96354,0.17544,0
0.25,1.06179,-0.56533,-0.17639000000000002,0.22191,0.9611,0.17835,0
0.25781,0.85395,-0.8142199999999999,-0.14124,0.22388000000000002,0.96647,0.17932,0
0.26563000000000003,1.13107,-0.38755,-0.38727,0.22093000000000002,0.95914,0.1861,0
0.27344,0.99251,-0.38755,-0.31697,0.22191,0.96354,0.18077000000000001,0
0.28125,0.88859,-0.45866,-0.31697,0.22191,0.96452,0.18222,0
0.28906,0.9578700000000001,-0.8142199999999999,-0.38727,0.23223000000000002,0.9601200000000001,0.18029,0
0.29688000000000003,0.99251,-0.63644,-0.4224100000000001,0.23026,0.9596299999999999,0.1769,0
0.30469,1.09643,-0.35199,-0.6332899999999999,0.22044,0.9655,0.18125,0
0.3125,0.99251,-0.31644,-0.6684399999999999,0.22339,0.9708700000000001,0.18803,0
0.32031,0.85395,-0.63644,-0.6684399999999999,0.23174,0.95865,0.17883,0
0.32813000000000003,1.09643,-0.31644,-0.77388,0.2229,0.95816,0.18852,0
0.33594,0.9232299999999999,-0.24533000000000002,-0.6684399999999999,0.21896999999999997,0.9655,0.17883,0
0.34375,1.02715,0.11023,-0.91446,0.21896999999999997,0.96745,0.18319000000000002,0
0.35156,0.81931,-0.35199,-0.6684399999999999,0.23075,0.9611,0.17640999999999998,0
0.35938000000000003,0.99251,0.11023,-0.70358,0.23174,0.95767,0.18270999999999998,0
0.36719,1.20035,0.11023,-0.91446,0.21798,0.96599,0.18077000000000001,0
0.375,1.20035,-0.06755,-0.8441700000000001,0.21504,0.96647,0.18077000000000001,0
0.38281,0.88859,-0.672,-0.6332899999999999,0.22976999999999997,0.9620700000000001,0.17496,0
0.39063000000000003,0.9232299999999999,-0.35199,-0.59815,0.22928,0.95914,0.18125,0
0.39844,0.99251,0.11023,-0.77388,0.22141999999999998,0.96452,0.18029,0
0.40625,1.02715,0.03912,-0.59815,0.22191,0.9699,0.18125,0
0.41406000000000004,0.78467,-0.52977,-0.52785,0.22879000000000002,0.9606100000000001,0.18367999999999998,0
0.42188000000000003,0.81931,-0.45866,-0.4224100000000001,0.22044,0.95767,0.17932,0
0.42968999999999996,1.09643,0.11023,-0.6684399999999999,0.21602,0.9640299999999999,0.18319000000000002,0
0.4375,0.85395,-0.28088,-0.52785,0.2263300000000001,0.96696,0.18222,0
0.44531000000000004,0.75003,-0.45866,-0.45756,0.22141999999999998,0.95914,0.18513,0
0.45313000000000003,1.06179,-0.52977,-0.45756,0.22879000000000002,0.9611,0.17737999999999998,0
