Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,label
57.71875,-23.047439999999998,-32.88559,-39.22399,0.007759999999999999,0.9527899999999999,-0.25551,2
73.66405999999998,10.86483,-16.99213,-18.94454,-0.19264,0.9743,-0.28989000000000004,1
31.55469,7.2623,-17.809910000000006,1.89725,-1.22707,0.9899399999999999,-0.04245,2
31.265629999999998,-33.50863,1.46135,-111.90664,-0.19805,1.2314399999999999,-0.16254000000000002,1
55.22656,-13.45225,-9.31207,-72.05068,0.34421999999999997,0.9835799999999999,-0.23275,1
54.29688,130.30252,-25.454420000000002,274.94926,0.05786,1.8689200000000001,-0.07199,2
165.97656,1.16571,-0.17421,-0.70358,-0.00845,0.98505,-0.21144000000000002,1
16.42969,21.08354,88.32427,146.70022,-1.9785700000000002,1.52085,0.030180000000000002,0
3.20313,0.71539,-0.1031,-0.77388,0.19637000000000002,0.9596299999999999,0.20159000000000002,1
107.70313,17.203889999999998,47.36394,-64.6348,-0.21670999999999999,1.48516,0.39043,2
139.67188000000002,13.42816,10.705869999999999,-72.8239,0.08782000000000001,1.0559399999999999,-0.17561,0
114.00781,-4.82696,-16.10323,-26.36042,-0.10472000000000001,0.9611,-0.26325,0
152.24219,2.30882,-8.28095,-0.35212,0.03281,0.99336,-0.15673,2
30.86719,4.7682400000000005,-10.165410000000001,-21.86169,-0.23636,1.0442,-0.15237,0
49.89844,-81.03430999999998,-74.55703000000003,-202.12733,0.43263,2.53134,-0.42303999999999997,1
24.59375,2.13562,-25.418860000000002,-15.9571,-0.145,0.9963,-0.24534,0
28.36719,87.45321,13.337010000000001,352.02521,0.31818,1.26566,-0.039060000000000004,1
89.75,-33.33543,-0.60088,-92.6113,-0.14844000000000002,1.18109,-0.12961,2
136.24219,-5.4158300000000015,-13.4721,-33.3194,0.017580000000000002,0.96305,-0.25744,2
149.51563000000004,-3.23353,-4.33425,0.24536999999999998,-0.03645,0.9479,-0.23226,2
131.0,-3.6145699999999996,-15.8899,-29.804759999999998,-0.0050100000000000006,0.9972700000000001,-0.18578,0
61.03125,1.51211,8.25252,-69.485,0.13005999999999998,1.0852700000000002,-0.17125,0
71.82030999999998,1.7199400000000002,-11.65875,-38.69679,-0.12732000000000002,1.00901,-0.18481,0
138.33594,-14.837829999999999,-46.3257,-29.804759999999998,-0.04824,0.99874,-0.2066,0
149.0,39.82362,-41.98788,116.54465,-0.18184,1.1517600000000001,-0.15189,0
17.58594,-37.00724,-15.53434,-78.51760999999998,-0.16956,1.08087,-0.21774000000000002,2
19.46094,57.45523000000001,11.8081,265.28401,0.11189,0.93079,-0.023569999999999997,2
101.88280999999999,-14.31824,-30.93002000000001,-25.90352,-0.02515,1.02807,-0.01195,0
57.34375,11.41906,21.408179999999998,-74.54607,-0.16219,1.2456200000000002,-0.5039100000000001,2
72.28905999999998,-37.87324,-14.00544,-95.45815,-0.14844000000000002,1.15127,-0.23614000000000002,2
15.289060000000001,90.12047,75.4175,339.89972,-0.9652700000000001,2.55187,-0.01873,1
3.4140599999999997,0.88859,-0.38755,-0.77388,0.2003,0.9689200000000001,0.15897999999999998,2
158.70313000000004,0.68075,0.03912,-0.70358,-0.01238,0.99092,-0.20999,1
51.32813,31.85649,58.27959,118.82916000000002,-0.07329,0.28499,-0.18336,2
152.07813000000004,-1.8133099999999998,-2.4853400000000003,1.54578,-0.0035399999999999997,0.9967799999999999,-0.15818,2
109.98438,-25.09119,-79.03707,-81.96195,-1.46136,1.29011,0.17932,0
133.99219,58.5637,-16.2099,273.6137,0.02593,0.98016,-0.14511,2
71.78905999999998,-1.50155,-24.814410000000002,-58.76536,0.27152,1.00118,-0.19934000000000002,2
47.58594,19.35155,23.04375,-69.27412,-0.12044,1.37761,-0.42111000000000004,2
34.82031,-23.844160000000002,12.41255,-106.49411,-0.18527000000000002,1.27006,-0.10153,0
71.92188,-4.72304,-15.03656,-15.0433,-0.07279,0.9567,-0.25986,0
11.195310000000001,18.48556,-24.24552000000001,152.74539,-1.2442600000000001,1.30673,-0.1238,0
